original_mRNAID	new_ID
SRR25583605_FUN_005090-T1	SRR25583605_TRS33
SRR25583605_FUN_005092-T1	SRR25583605_WHI3
SRR25583605_FUN_005096-T1	SRR25583605_RPS22A_2
SRR25583605_FUN_005097-T1	SRR25583605_CYC2
SRR25583605_FUN_005099-T1	SRR25583605_DPB3
SRR25583605_FUN_005100-T1	SRR25583605_MRPL27
SRR25583605_FUN_005102-T1	SRR25583605_DAO1
SRR25583605_FUN_005106-T1	SRR25583605_CTA6
SRR25583605_FUN_005108-T1	SRR25583605_TRP4
SRR25583605_FUN_005109-T1	SRR25583605_brr2
SRR25583605_FUN_005110-T1	SRR25583605_PDA1
SRR25583605_FUN_005112-T1	SRR25583605_PUP3
SRR25583605_FUN_005115-T1	SRR25583605_SIN4
SRR25583605_FUN_005116-T1	SRR25583605_SHM1
SRR25583605_FUN_005118-T1	SRR25583605_CPY1
SRR25583605_FUN_005120-T1	SRR25583605_MTR4
SRR25583605_FUN_005121-T1	SRR25583605_GYP7
SRR25583605_FUN_005123-T1	SRR25583605_RAP1
SRR25583605_FUN_005124-T1	SRR25583605_MP65
SRR25583605_FUN_005125-T1	SRR25583605_UBP15
SRR25583605_FUN_005128-T1	SRR25583605_CWC22
SRR25583605_FUN_005129-T1	SRR25583605_CDC7
SRR25583605_FUN_005131-T1	SRR25583605_RPF2
SRR25583605_FUN_005134-T1	SRR25583605_TMP1
SRR25583605_FUN_005135-T1	SRR25583605_WHS11
SRR25583605_FUN_005139-T1	SRR25583605_BNA4
SRR25583605_FUN_005140-T1	SRR25583605_TIM44
SRR25583605_FUN_005141-T1	SRR25583605_GLO3
SRR25583605_FUN_005144-T1	SRR25583605_ETR1
SRR25583605_FUN_005145-T1	SRR25583605_DAL1
SRR25583605_FUN_005148-T1	SRR25583605_UTP5
SRR25583605_FUN_005149-T1	SRR25583605_SMP3
SRR25583605_FUN_005150-T1	SRR25583605_RPT3
SRR25583605_FUN_005152-T1	SRR25583605_GYP2
SRR25583605_FUN_005155-T1	SRR25583605_rpb3
SRR25583605_FUN_005157-T1	SRR25583605_MAG1
SRR25583605_FUN_005166-T1	SRR25583605_SES1
SRR25583605_FUN_005169-T1	SRR25583605_SLD1
SRR25583605_FUN_005170-T1	SRR25583605_SMC3
SRR25583605_FUN_005173-T1	SRR25583605_KXD1
SRR25583605_FUN_005174-T1	SRR25583605_APL5
SRR25583605_FUN_005176-T1	SRR25583605_ERV46
SRR25583605_FUN_005179-T1	SRR25583605_YME1
SRR25583605_FUN_005180-T1	SRR25583605_YIM1_2
SRR25583605_FUN_005181-T1	SRR25583605_BRN1
SRR25583605_FUN_005183-T1	SRR25583605_FAF1
SRR25583605_FUN_000992-T1	SRR25583605_MAK32
SRR25583605_FUN_000997-T1	SRR25583605_ubc8
SRR25583605_FUN_000998-T1	SRR25583605_RPN7
SRR25583605_FUN_001002-T1	SRR25583605_TRM61
SRR25583605_FUN_001003-T1	SRR25583605_ARP2
SRR25583605_FUN_001004-T1	SRR25583605_MPS1
SRR25583605_FUN_001009-T1	SRR25583605_UBC2
SRR25583605_FUN_001010-T1	SRR25583605_GEP7
SRR25583605_FUN_001012-T1	SRR25583605_PKP2
SRR25583605_FUN_001013-T1	SRR25583605_HPC2
SRR25583605_FUN_001015-T1	SRR25583605_ATG12
SRR25583605_FUN_001016-T1	SRR25583605_SIM1
SRR25583605_FUN_001017-T1	SRR25583605_LKH1
SRR25583605_FUN_001020-T1	SRR25583605_exo2
SRR25583605_FUN_001021-T1	SRR25583605_COX19
SRR25583605_FUN_001023-T1	SRR25583605_AGC1
SRR25583605_FUN_001025-T1	SRR25583605_CWC26
SRR25583605_FUN_001026-T1	SRR25583605_NUP49
SRR25583605_FUN_001027-T1	SRR25583605_SAP8_1
SRR25583605_FUN_001029-T1	SRR25583605_MPT5
SRR25583605_FUN_001031-T1	SRR25583605_NSA2
SRR25583605_FUN_001037-T1	SRR25583605_tfs1
SRR25583605_FUN_001038-T1	SRR25583605_CYS4
SRR25583605_FUN_001039-T1	SRR25583605_PTR3
SRR25583605_FUN_001044-T1	SRR25583605_EDC3
SRR25583605_FUN_001046-T1	SRR25583605_NBP35
SRR25583605_FUN_001048-T1	SRR25583605_VAC8
SRR25583605_FUN_001052-T1	SRR25583605_CDC11
SRR25583605_FUN_001056-T1	SRR25583605_RNR1
SRR25583605_FUN_001059-T1	SRR25583605_prp3
SRR25583605_FUN_001061-T1	SRR25583605_MUS81
SRR25583605_FUN_001063-T1	SRR25583605_NDC1
SRR25583605_FUN_001064-T1	SRR25583605_NHX1
SRR25583605_FUN_001066-T1	SRR25583605_YHM2
SRR25583605_FUN_001068-T1	SRR25583605_STE14
SRR25583605_FUN_001069-T1	SRR25583605_GTR1
SRR25583605_FUN_001070-T1	SRR25583605_ERG9
SRR25583605_FUN_001077-T1	SRR25583605_GTP14
SRR25583605_FUN_001079-T1	SRR25583605_TEF1_1
SRR25583605_FUN_001080-T1	SRR25583605_DPB11
SRR25583605_FUN_001082-T1	SRR25583605_ECM5
SRR25583605_FUN_001085-T1	SRR25583605_UGA4_1
SRR25583605_FUN_001087-T1	SRR25583605_RSC9
SRR25583605_FUN_001089-T1	SRR25583605_GIM5
SRR25583605_FUN_001090-T1	SRR25583605_RAD10
SRR25583605_FUN_001092-T1	SRR25583605_UTP25
SRR25583605_FUN_001094-T1	SRR25583605_RPM2
SRR25583605_FUN_001096-T1	SRR25583605_CLU1
SRR25583605_FUN_001097-T1	SRR25583605_MMT2
SRR25583605_FUN_001099-T1	SRR25583605_plr1
SRR25583605_FUN_001101-T1	SRR25583605_ALS3_1
SRR25583605_FUN_001102-T1	SRR25583605_TUB1
SRR25583605_FUN_001103-T1	SRR25583605_ERG13
SRR25583605_FUN_001104-T1	SRR25583605_ALO1
SRR25583605_FUN_001107-T1	SRR25583605_NEW1
SRR25583605_FUN_001110-T1	SRR25583605_CBP1
SRR25583605_FUN_001111-T1	SRR25583605_ubc7
SRR25583605_FUN_001113-T1	SRR25583605_PHO88
SRR25583605_FUN_001115-T1	SRR25583605_SCO1
SRR25583605_FUN_001119-T1	SRR25583605_SPT20
SRR25583605_FUN_001120-T1	SRR25583605_DCP1
SRR25583605_FUN_001124-T1	SRR25583605_RIF1
SRR25583605_FUN_005187-T1	SRR25583605_RRI1
SRR25583605_FUN_005190-T1	SRR25583605_mrpl22
SRR25583605_FUN_005191-T1	SRR25583605_N19M
SRR25583605_FUN_005192-T1	SRR25583605_CSH3
SRR25583605_FUN_005193-T1	SRR25583605_RAC1
SRR25583605_FUN_005194-T1	SRR25583605_NOP6
SRR25583605_FUN_005196-T1	SRR25583605_IPI3
SRR25583605_FUN_005198-T1	SRR25583605_NPR1
SRR25583605_FUN_005199-T1	SRR25583605_MRPL19
SRR25583605_FUN_005203-T1	SRR25583605_GCV2
SRR25583605_FUN_005204-T1	SRR25583605_TEF1_2
SRR25583605_FUN_005205-T1	SRR25583605_SDS23
SRR25583605_FUN_005206-T1	SRR25583605_OLE1
SRR25583605_FUN_005208-T1	SRR25583605_SNX3
SRR25583605_FUN_005209-T1	SRR25583605_ADH1_3
SRR25583605_FUN_005210-T1	SRR25583605_TKL1
SRR25583605_FUN_005214-T1	SRR25583605_VPS70_2
SRR25583605_FUN_005216-T1	SRR25583605_SAP8_4
SRR25583605_FUN_005227-T1	SRR25583605_DPH5
SRR25583605_FUN_005230-T1	SRR25583605_SAP8_5
SRR25583605_FUN_005233-T1	SRR25583605_PRP43
SRR25583605_FUN_005234-T1	SRR25583605_ARF6
SRR25583605_FUN_005235-T1	SRR25583605_RKI1
SRR25583605_FUN_005236-T1	SRR25583605_RPS7A
SRR25583605_FUN_005237-T1	SRR25583605_bzz1
SRR25583605_FUN_005239-T1	SRR25583605_TMA46
SRR25583605_FUN_005240-T1	SRR25583605_TAO3
SRR25583605_FUN_005242-T1	SRR25583605_RRT14
SRR25583605_FUN_005243-T1	SRR25583605_POX18
SRR25583605_FUN_005245-T1	SRR25583605_COG7
SRR25583605_FUN_005246-T1	SRR25583605_PMC1
SRR25583605_FUN_005248-T1	SRR25583605_CYS3
SRR25583605_FUN_005249-T1	SRR25583605_CYT1
SRR25583605_FUN_005250-T1	SRR25583605_ITR1
SRR25583605_FUN_005251-T1	SRR25583605_BUR1
SRR25583605_FUN_005252-T1	SRR25583605_FTH1
SRR25583605_FUN_005256-T1	SRR25583605_CLF1
SRR25583605_FUN_005258-T1	SRR25583605_GTS1
SRR25583605_FUN_005262-T1	SRR25583605_DSS4
SRR25583605_FUN_005266-T1	SRR25583605_NTE1
SRR25583605_FUN_005270-T1	SRR25583605_LSM3
SRR25583605_FUN_005271-T1	SRR25583605_MRPL4
SRR25583605_FUN_005274-T1	SRR25583605_TSC10
SRR25583605_FUN_005278-T1	SRR25583605_TMA7
SRR25583605_FUN_005287-T1	SRR25583605_SIP3
SRR25583605_FUN_005290-T1	SRR25583605_MTR3
SRR25583605_FUN_005291-T1	SRR25583605_CHO2
SRR25583605_FUN_005295-T1	SRR25583605_RSM25
SRR25583605_FUN_005298-T1	SRR25583605_PTR2_3
SRR25583605_FUN_005299-T1	SRR25583605_YFH1
SRR25583605_FUN_005303-T1	SRR25583605_GDH2
SRR25583605_FUN_005307-T1	SRR25583605_GDE1
SRR25583605_FUN_005308-T1	SRR25583605_TIP41
SRR25583605_FUN_005311-T1	SRR25583605_oca3
SRR25583605_FUN_005312-T1	SRR25583605_URA7
SRR25583605_FUN_005315-T1	SRR25583605_RPL43
SRR25583605_FUN_005317-T1	SRR25583605_GRR1
SRR25583605_FUN_005320-T1	SRR25583605_CSN12
SRR25583605_FUN_005321-T1	SRR25583605_TIF5
SRR25583605_FUN_005322-T1	SRR25583605_FIP1
SRR25583605_FUN_005323-T1	SRR25583605_BUD4
SRR25583605_FUN_005324-T1	SRR25583605_PST1
SRR25583605_FUN_005325-T1	SRR25583605_UAP1
SRR25583605_FUN_005326-T1	SRR25583605_GRP1
SRR25583605_FUN_005332-T1	SRR25583605_HGT1_2
SRR25583605_FUN_005338-T1	SRR25583605_QOR1_2
SRR25583605_FUN_005340-T1	SRR25583605_GIT1_3
SRR25583605_FUN_005344-T1	SRR25583605_BGL1
SRR25583605_FUN_005345-T1	SRR25583605_APM4
SRR25583605_FUN_005346-T1	SRR25583605_PRS5
SRR25583605_FUN_005357-T1	SRR25583605_ECM1
SRR25583605_FUN_005360-T1	SRR25583605_SKG1
SRR25583605_FUN_005361-T1	SRR25583605_OMA1
SRR25583605_FUN_005366-T1	SRR25583605_mtd1
SRR25583605_FUN_005367-T1	SRR25583605_GYP1
SRR25583605_FUN_005368-T1	SRR25583605_SSZ1
SRR25583605_FUN_005370-T1	SRR25583605_ERP5
SRR25583605_FUN_005372-T1	SRR25583605_ESC2
SRR25583605_FUN_005373-T1	SRR25583605_SFT2
SRR25583605_FUN_005374-T1	SRR25583605_HNT1
SRR25583605_FUN_005375-T1	SRR25583605_GUP1
SRR25583605_FUN_005376-T1	SRR25583605_SIS1
SRR25583605_FUN_005377-T1	SRR25583605_LST8
SRR25583605_FUN_005379-T1	SRR25583605_RLP7
SRR25583605_FUN_005380-T1	SRR25583605_DCC1
SRR25583605_FUN_005382-T1	SRR25583605_NFS1
SRR25583605_FUN_005383-T1	SRR25583605_LEU2
SRR25583605_FUN_005386-T1	SRR25583605_GBP2
SRR25583605_FUN_005390-T1	SRR25583605_PGS1
SRR25583605_FUN_005396-T1	SRR25583605_DBP10
SRR25583605_FUN_005400-T1	SRR25583605_KCS1
SRR25583605_FUN_005401-T1	SRR25583605_RPS24
SRR25583605_FUN_005402-T1	SRR25583605_ALD5
SRR25583605_FUN_005403-T1	SRR25583605_RRN7
SRR25583605_FUN_005406-T1	SRR25583605_PDR17
SRR25583605_FUN_005407-T1	SRR25583605_SER2
SRR25583605_FUN_005408-T1	SRR25583605_ABZ2
SRR25583605_FUN_005411-T1	SRR25583605_LHS1
SRR25583605_FUN_005412-T1	SRR25583605_HPT1
SRR25583605_FUN_005413-T1	SRR25583605_UFD1
SRR25583605_FUN_005416-T1	SRR25583605_NCB2
SRR25583605_FUN_001125-T1	SRR25583605_CDR1
SRR25583605_FUN_001126-T1	SRR25583605_THG1
SRR25583605_FUN_001127-T1	SRR25583605_RAD7
SRR25583605_FUN_001128-T1	SRR25583605_PRP39
SRR25583605_FUN_001129-T1	SRR25583605_SNU71
SRR25583605_FUN_001130-T1	SRR25583605_MSB2
SRR25583605_FUN_001134-T1	SRR25583605_spc24
SRR25583605_FUN_001139-T1	SRR25583605_SDH3
SRR25583605_FUN_001140-T1	SRR25583605_PIB2
SRR25583605_FUN_001141-T1	SRR25583605_STT3
SRR25583605_FUN_001142-T1	SRR25583605_IME4
SRR25583605_FUN_001143-T1	SRR25583605_SLA1
SRR25583605_FUN_001145-T1	SRR25583605_COX4
SRR25583605_FUN_001146-T1	SRR25583605_RPS26A
SRR25583605_FUN_001147-T1	SRR25583605_CDC55
SRR25583605_FUN_001150-T1	SRR25583605_ATE1
SRR25583605_FUN_001152-T1	SRR25583605_RPL38
SRR25583605_FUN_001155-T1	SRR25583605_SMC2
SRR25583605_FUN_001156-T1	SRR25583605_ANP1
SRR25583605_FUN_001157-T1	SRR25583605_RGA2
SRR25583605_FUN_001161-T1	SRR25583605_RPA2
SRR25583605_FUN_001162-T1	SRR25583605_MTQ2
SRR25583605_FUN_001165-T1	SRR25583605_NUP82
SRR25583605_FUN_001168-T1	SRR25583605_rec14
SRR25583605_FUN_001170-T1	SRR25583605_NAM2
SRR25583605_FUN_001173-T1	SRR25583605_RPS9B
SRR25583605_FUN_001177-T1	SRR25583605_LOC1
SRR25583605_FUN_001179-T1	SRR25583605_RPP1B
SRR25583605_FUN_001183-T1	SRR25583605_msp1
SRR25583605_FUN_001184-T1	SRR25583605_NAN1
SRR25583605_FUN_001185-T1	SRR25583605_RPB10
SRR25583605_FUN_001186-T1	SRR25583605_CPS1
SRR25583605_FUN_001187-T1	SRR25583605_MRPL2
SRR25583605_FUN_001190-T1	SRR25583605_BMT3_1
SRR25583605_FUN_001192-T1	SRR25583605_SRP40
SRR25583605_FUN_001193-T1	SRR25583605_SSL2
SRR25583605_FUN_001197-T1	SRR25583605_ubc1
SRR25583605_FUN_001198-T1	SRR25583605_CDC39
SRR25583605_FUN_001204-T1	SRR25583605_FTR1_1
SRR25583605_FUN_001205-T1	SRR25583605_SEC5
SRR25583605_FUN_001206-T1	SRR25583605_REB1
SRR25583605_FUN_001207-T1	SRR25583605_NDE1_1
SRR25583605_FUN_001211-T1	SRR25583605_MET14
SRR25583605_FUN_001210-T1	SRR25583605_DID4
SRR25583605_FUN_001212-T1	SRR25583605_ADE1
SRR25583605_FUN_001213-T1	SRR25583605_KIN3
SRR25583605_FUN_001214-T1	SRR25583605_PRA1
SRR25583605_FUN_001217-T1	SRR25583605_MIC60
SRR25583605_FUN_001218-T1	SRR25583605_ARP4
SRR25583605_FUN_001219-T1	SRR25583605_AIP1
SRR25583605_FUN_001220-T1	SRR25583605_GLC3
SRR25583605_FUN_001222-T1	SRR25583605_YKU80
SRR25583605_FUN_001223-T1	SRR25583605_mtg1
SRR25583605_FUN_001224-T1	SRR25583605_KTI12
SRR25583605_FUN_001226-T1	SRR25583605_ATP25
SRR25583605_FUN_001227-T1	SRR25583605_SLD2
SRR25583605_FUN_001229-T1	SRR25583605_IME2
SRR25583605_FUN_001233-T1	SRR25583605_HMT1
SRR25583605_FUN_001234-T1	SRR25583605_MSRB5
SRR25583605_FUN_001235-T1	SRR25583605_TSC13
SRR25583605_FUN_001236-T1	SRR25583605_MBF1
SRR25583605_FUN_001237-T1	SRR25583605_YPT52
SRR25583605_FUN_001239-T1	SRR25583605_hsp10
SRR25583605_FUN_001240-T1	SRR25583605_UTP10
SRR25583605_FUN_001244-T1	SRR25583605_LAP3
SRR25583605_FUN_001245-T1	SRR25583605_RPS8A
SRR25583605_FUN_001246-T1	SRR25583605_DPH3
SRR25583605_FUN_001248-T1	SRR25583605_SEN34
SRR25583605_FUN_001250-T1	SRR25583605_vps35
SRR25583605_FUN_001252-T1	SRR25583605_ATG2
SRR25583605_FUN_001253-T1	SRR25583605_LAS1
SRR25583605_FUN_001254-T1	SRR25583605_mug86_1
SRR25583605_FUN_001257-T1	SRR25583605_MDM10
SRR25583605_FUN_001258-T1	SRR25583605_MRP51
SRR25583605_FUN_001259-T1	SRR25583605_SWC3
SRR25583605_FUN_001260-T1	SRR25583605_KIC1
SRR25583605_FUN_001261-T1	SRR25583605_HIS3
SRR25583605_FUN_001264-T1	SRR25583605_RGR1
SRR25583605_FUN_001269-T1	SRR25583605_BUB3
SRR25583605_FUN_001270-T1	SRR25583605_RMS1
SRR25583605_FUN_005421-T1	SRR25583605_PDX1
SRR25583605_FUN_005425-T1	SRR25583605_SGT1
SRR25583605_FUN_005427-T1	SRR25583605_RRP15
SRR25583605_FUN_005428-T1	SRR25583605_KAR3
SRR25583605_FUN_005430-T1	SRR25583605_TAZ1
SRR25583605_FUN_005431-T1	SRR25583605_NOP7
SRR25583605_FUN_005432-T1	SRR25583605_GTF1
SRR25583605_FUN_005433-T1	SRR25583605_SRB5
SRR25583605_FUN_005434-T1	SRR25583605_VMA21
SRR25583605_FUN_005436-T1	SRR25583605_ERG24
SRR25583605_FUN_005439-T1	SRR25583605_RPL3
SRR25583605_FUN_005440-T1	SRR25583605_utp15
SRR25583605_FUN_005442-T1	SRR25583605_TGL3
SRR25583605_FUN_005444-T1	SRR25583605_FCY2
SRR25583605_FUN_005457-T1	SRR25583605_LYS1
SRR25583605_FUN_005458-T1	SRR25583605_MAK11
SRR25583605_FUN_005459-T1	SRR25583605_cut9
SRR25583605_FUN_005460-T1	SRR25583605_HSV2
SRR25583605_FUN_005462-T1	SRR25583605_PUF3
SRR25583605_FUN_005464-T1	SRR25583605_TSC2
SRR25583605_FUN_005465-T1	SRR25583605_GAP5
SRR25583605_FUN_005466-T1	SRR25583605_VPS62
SRR25583605_FUN_005467-T1	SRR25583605_CBR1
SRR25583605_FUN_005468-T1	SRR25583605_NUA3
SRR25583605_FUN_005469-T1	SRR25583605_HOM3
SRR25583605_FUN_005470-T1	SRR25583605_GVP36
SRR25583605_FUN_005471-T1	SRR25583605_ARO9
SRR25583605_FUN_005475-T1	SRR25583605_DBF2
SRR25583605_FUN_005476-T1	SRR25583605_RRP46
SRR25583605_FUN_005477-T1	SRR25583605_PRP31
SRR25583605_FUN_005478-T1	SRR25583605_VAS1
SRR25583605_FUN_005481-T1	SRR25583605_SPF1
SRR25583605_FUN_005482-T1	SRR25583605_MRI1
SRR25583605_FUN_005483-T1	SRR25583605_PEX12
SRR25583605_FUN_005485-T1	SRR25583605_NOT3
SRR25583605_FUN_005486-T1	SRR25583605_KAR2
SRR25583605_FUN_005488-T1	SRR25583605_ERG28
SRR25583605_FUN_005489-T1	SRR25583605_YMC2
SRR25583605_FUN_005491-T1	SRR25583605_SPO1
SRR25583605_FUN_005492-T1	SRR25583605_TEF3
SRR25583605_FUN_005497-T1	SRR25583605_RSC8
SRR25583605_FUN_005498-T1	SRR25583605_IRR1
SRR25583605_FUN_005500-T1	SRR25583605_TIF35
SRR25583605_FUN_005501-T1	SRR25583605_BNA7
SRR25583605_FUN_005504-T1	SRR25583605_BMT3_2
SRR25583605_FUN_005505-T1	SRR25583605_ned1
SRR25583605_FUN_005506-T1	SRR25583605_HNM1_2
SRR25583605_FUN_005507-T1	SRR25583605_NIC96
SRR25583605_FUN_005509-T1	SRR25583605_CHA1
SRR25583605_FUN_005514-T1	SRR25583605_ssr2
SRR25583605_FUN_005515-T1	SRR25583605_RPL17B
SRR25583605_FUN_005517-T1	SRR25583605_QCR8
SRR25583605_FUN_005518-T1	SRR25583605_ERG20
SRR25583605_FUN_005519-T1	SRR25583605_ebp2
SRR25583605_FUN_005520-T1	SRR25583605_KTR2
SRR25583605_FUN_005521-T1	SRR25583605_NDH51
SRR25583605_FUN_005523-T1	SRR25583605_SCW11
SRR25583605_FUN_005524-T1	SRR25583605_CDS1
SRR25583605_FUN_005525-T1	SRR25583605_SUI1
SRR25583605_FUN_005526-T1	SRR25583605_CWC25
SRR25583605_FUN_005528-T1	SRR25583605_CKS1
SRR25583605_FUN_005529-T1	SRR25583605_MEC1
SRR25583605_FUN_005535-T1	SRR25583605_FRE7
SRR25583605_FUN_005536-T1	SRR25583605_HSX11
SRR25583605_FUN_005537-T1	SRR25583605_CAT2
SRR25583605_FUN_005538-T1	SRR25583605_ATG11
SRR25583605_FUN_005539-T1	SRR25583605_PRS4
SRR25583605_FUN_005540-T1	SRR25583605_ILV3
SRR25583605_FUN_005543-T1	SRR25583605_LYS21
SRR25583605_FUN_005544-T1	SRR25583605_SYG1
SRR25583605_FUN_005547-T1	SRR25583605_RPS25
SRR25583605_FUN_005549-T1	SRR25583605_MDJ1
SRR25583605_FUN_005550-T1	SRR25583605_ACH1
SRR25583605_FUN_005553-T1	SRR25583605_RPN8
SRR25583605_FUN_005554-T1	SRR25583605_COX10
SRR25583605_FUN_005557-T1	SRR25583605_IPK1
SRR25583605_FUN_005558-T1	SRR25583605_NCP1
SRR25583605_FUN_005561-T1	SRR25583605_OSH3
SRR25583605_FUN_005564-T1	SRR25583605_ASN1
SRR25583605_FUN_005565-T1	SRR25583605_RPN12
SRR25583605_FUN_005566-T1	SRR25583605_VPS28
SRR25583605_FUN_005570-T1	SRR25583605_FCY21_2
SRR25583605_FUN_005574-T1	SRR25583605_COQ9
SRR25583605_FUN_005575-T1	SRR25583605_YKE2
SRR25583605_FUN_005578-T1	SRR25583605_GNP1
SRR25583605_FUN_005579-T1	SRR25583605_MAM3
SRR25583605_FUN_005580-T1	SRR25583605_MAK10
SRR25583605_FUN_005581-T1	SRR25583605_YAP1
SRR25583605_FUN_005583-T1	SRR25583605_BOI2
SRR25583605_FUN_005584-T1	SRR25583605_CDC27
SRR25583605_FUN_005586-T1	SRR25583605_ATP3
SRR25583605_FUN_005588-T1	SRR25583605_CWH43
SRR25583605_FUN_005592-T1	SRR25583605_NdufS4
SRR25583605_FUN_001271-T1	SRR25583605_TVP38
SRR25583605_FUN_001273-T1	SRR25583605_RPL25
SRR25583605_FUN_001275-T1	SRR25583605_MCK1
SRR25583605_FUN_001276-T1	SRR25583605_VPS68
SRR25583605_FUN_001277-T1	SRR25583605_SWD3
SRR25583605_FUN_001279-T1	SRR25583605_LPE10
SRR25583605_FUN_001281-T1	SRR25583605_AEP3
SRR25583605_FUN_001282-T1	SRR25583605_HCR1
SRR25583605_FUN_001283-T1	SRR25583605_CTM1
SRR25583605_FUN_001285-T1	SRR25583605_Ptp2_1
SRR25583605_FUN_001288-T1	SRR25583605_trs31
SRR25583605_FUN_001289-T1	SRR25583605_ARD1
SRR25583605_FUN_001290-T1	SRR25583605_PNO1
SRR25583605_FUN_001291-T1	SRR25583605_MDM32
SRR25583605_FUN_001292-T1	SRR25583605_SPP2
SRR25583605_FUN_001299-T1	SRR25583605_SOD2
SRR25583605_FUN_001303-T1	SRR25583605_PKH3
SRR25583605_FUN_001304-T1	SRR25583605_OCT1
SRR25583605_FUN_001305-T1	SRR25583605_DIA4
SRR25583605_FUN_001307-T1	SRR25583605_SRO7
SRR25583605_FUN_001308-T1	SRR25583605_dpm2
SRR25583605_FUN_001310-T1	SRR25583605_FET3
SRR25583605_FUN_001312-T1	SRR25583605_uba3
SRR25583605_FUN_001313-T1	SRR25583605_RAD52
SRR25583605_FUN_001315-T1	SRR25583605_TOM1
SRR25583605_FUN_001314-T1	SRR25583605_SME1
SRR25583605_FUN_001317-T1	SRR25583605_STP4
SRR25583605_FUN_001319-T1	SRR25583605_RHB1
SRR25583605_FUN_001320-T1	SRR25583605_IFG3
SRR25583605_FUN_001322-T1	SRR25583605_FYV10
SRR25583605_FUN_001324-T1	SRR25583605_UBP1
SRR25583605_FUN_001325-T1	SRR25583605_PUB1
SRR25583605_FUN_001326-T1	SRR25583605_TRM12
SRR25583605_FUN_001327-T1	SRR25583605_CRZ1_1
SRR25583605_FUN_001328-T1	SRR25583605_SAM50
SRR25583605_FUN_001329-T1	SRR25583605_CAB2
SRR25583605_FUN_001330-T1	SRR25583605_CYP3
SRR25583605_FUN_001331-T1	SRR25583605_SSN8
SRR25583605_FUN_001332-T1	SRR25583605_lag1
SRR25583605_FUN_001333-T1	SRR25583605_AVT7
SRR25583605_FUN_001335-T1	SRR25583605_RPC10
SRR25583605_FUN_001336-T1	SRR25583605_CRP1
SRR25583605_FUN_001337-T1	SRR25583605_NCR1
SRR25583605_FUN_001338-T1	SRR25583605_DCD1
SRR25583605_FUN_001340-T1	SRR25583605_FTR1_2
SRR25583605_FUN_001341-T1	SRR25583605_ACF3
SRR25583605_FUN_001344-T1	SRR25583605_TIM9
SRR25583605_FUN_001345-T1	SRR25583605_SLM5
SRR25583605_FUN_001348-T1	SRR25583605_DED81
SRR25583605_FUN_001349-T1	SRR25583605_ARG4
SRR25583605_FUN_001353-T1	SRR25583605_ENP2
SRR25583605_FUN_001354-T1	SRR25583605_ISY1
SRR25583605_FUN_001355-T1	SRR25583605_PNC1
SRR25583605_FUN_001356-T1	SRR25583605_OCH1
SRR25583605_FUN_001357-T1	SRR25583605_DED1
SRR25583605_FUN_001358-T1	SRR25583605_UTR1
SRR25583605_FUN_001359-T1	SRR25583605_GDA1
SRR25583605_FUN_001361-T1	SRR25583605_SNQ2_1
SRR25583605_FUN_001365-T1	SRR25583605_BEM1
SRR25583605_FUN_001367-T1	SRR25583605_ZCF27
SRR25583605_FUN_001368-T1	SRR25583605_ILV6
SRR25583605_FUN_001369-T1	SRR25583605_PIN3
SRR25583605_FUN_001370-T1	SRR25583605_PHB2
SRR25583605_FUN_001371-T1	SRR25583605_MTC6
SRR25583605_FUN_001372-T1	SRR25583605_srs2
SRR25583605_FUN_001373-T1	SRR25583605_RDI1
SRR25583605_FUN_001376-T1	SRR25583605_ARA1
SRR25583605_FUN_001387-T1	SRR25583605_CSR1_1
SRR25583605_FUN_001388-T1	SRR25583605_RTA1_1
SRR25583605_FUN_001389-T1	SRR25583605_RTA1_2
SRR25583605_FUN_001399-T1	SRR25583605_GAP1_3
SRR25583605_FUN_005596-T1	SRR25583605_PDI1
SRR25583605_FUN_005601-T1	SRR25583605_MET2
SRR25583605_FUN_005602-T1	SRR25583605_ATG26
SRR25583605_FUN_005603-T1	SRR25583605_MDL1
SRR25583605_FUN_005622-T1	SRR25583605_utp13
SRR25583605_FUN_005626-T1	SRR25583605_SLS1
SRR25583605_FUN_005627-T1	SRR25583605_PUT1
SRR25583605_FUN_005630-T1	SRR25583605_BYE1
SRR25583605_FUN_005631-T1	SRR25583605_IFH1
SRR25583605_FUN_005632-T1	SRR25583605_SOK1
SRR25583605_FUN_005635-T1	SRR25583605_RCF1
SRR25583605_FUN_005636-T1	SRR25583605_BUD7
SRR25583605_FUN_005637-T1	SRR25583605_TAF9
SRR25583605_FUN_005638-T1	SRR25583605_THI80
SRR25583605_FUN_005640-T1	SRR25583605_HAM1
SRR25583605_FUN_005644-T1	SRR25583605_FCF1
SRR25583605_FUN_005645-T1	SRR25583605_SIA1
SRR25583605_FUN_005652-T1	SRR25583605_NUT2
SRR25583605_FUN_005655-T1	SRR25583605_MID1
SRR25583605_FUN_005656-T1	SRR25583605_RFC3
SRR25583605_FUN_005659-T1	SRR25583605_KAE1
SRR25583605_FUN_005661-T1	SRR25583605_RPL30
SRR25583605_FUN_005662-T1	SRR25583605_RPL24
SRR25583605_FUN_005665-T1	SRR25583605_FIG4
SRR25583605_FUN_005667-T1	SRR25583605_wos2
SRR25583605_FUN_005670-T1	SRR25583605_LAG1
SRR25583605_FUN_005671-T1	SRR25583605_HSE1
SRR25583605_FUN_005672-T1	SRR25583605_CAP1
